Date,Open,High,Low,Close,Volume
2020-01-02,5.934968570207183,5.963804244995117,5.8845060207937,5.963804244995117,237536000
2020-01-03,5.844233438817881,5.91209732246454,5.81937484385445,5.868346214294434,205384000
2020-01-06,5.775127201579622,5.898176519464269,5.74902588859055,5.892956256866455,262636000
2020-01-07,5.921297705832475,6.010042684260568,5.876303858105465,5.964303016662598,314856000
2020-01-08,5.96007489141587,6.0167524399804355,5.920052874364095,5.975487232208252,277108000
2020-01-09,6.061745979509196,6.113451710976994,5.987419109058815,6.041113376617432,255112000
2020-01-10,6.148255278650215,6.178582596612345,6.059261861441797,6.073431015014648,316296000
2020-01-13,6.1564564415880145,6.288952010758555,6.13383483053505,6.263844966888428,319840000
2020-01-14,6.221088269155128,6.246444236201566,6.133834971804429,6.147010326385498,359088000
2020-01-15,6.15968858757517,6.182061279281712,6.078649810796071,6.1045026779174805,263104000
2020-01-16,6.157948994174717,6.1939939419440035,6.134582032493706,6.188027858734131,284192000
2020-01-17,6.207168278849511,6.2146260007402,6.149248013832999,6.196727752685547,253792000
2020-01-21,6.160186089168899,6.196976854432715,6.129361406762414,6.163417816162109,217916000
2020-01-22,6.208660534025002,6.303868469663997,6.189768016004906,6.217360973358154,239240000
2020-01-23,6.257383950631239,6.294174247178423,6.168638988455904,6.285722255706787,244516000
2020-01-24,6.401063353701839,6.450780540279087,6.172365148895312,6.226556777954102,373512000
2020-01-27,5.922289191292471,6.021972024087734,5.772889640468227,5.971012115478516,470536000
2020-01-28,6.036887788328454,6.196479436751818,5.9836904141412175,6.164163589477539,310976000
2020-01-29,6.149745962240131,6.185790910221257,6.063983811930669,6.103757858276367,258848000
2020-01-30,6.006062188703586,6.1238917135787965,5.951125209315321,6.110467910766602,290504000
2020-01-31,6.064729509694369,6.076661675944388,5.835534340017212,5.877296447753906,370420000
2020-02-03,5.85914847292443,5.993633051226416,5.8529339426473035,5.974243640899658,255564000
2020-02-04,6.115938854061318,6.162424332080712,6.065973200110566,6.143282890319824,271544000
2020-02-05,6.26409483893888,6.274286917530958,6.150242834852348,6.233519077301025,208220000
2020-02-06,6.267822801669854,6.3202738761901855,6.186784032913833,6.3202738761901855,218284000
2020-02-07,6.280251702987878,6.302375943450668,6.228794423639679,6.254150390625,189752000
2020-02-10,6.276771965769414,6.537786055878757,6.2718001514092725,6.537040710449219,529608000
2020-02-11,6.645174095338608,6.773941033991019,6.583276295760601,6.659343242645264,638556000
2020-02-12,6.712045540613247,6.781401084473175,6.673266234387665,6.774937629699707,374644000
2020-02-13,6.717017237996871,6.798304473458511,6.689672728229465,6.731186389923096,528016000
2020-02-14,7.140853762856807,7.332512804476498,7.109532184607518,7.2037458419799805,1041924000
2020-02-18,7.100583231884326,7.390682416654508,7.081193817797439,7.372286796569824,620164000
2020-02-19,7.494592076191859,7.8406225779875465,7.494592076191859,7.822972774505615,694332000
2020-02-20,7.774994988942748,7.863242571008195,7.3668182731537275,7.673820972442627,810052000
2020-02-21,7.561707463584029,7.5868145075008995,7.2253717906862,7.310139179229736,768180000
2020-02-24,6.716518843394687,7.006866456625877,6.662078754814775,6.793331623077393,856916000
2020-02-25,6.868404625054031,6.930302438174281,6.412499740881943,6.514171123504639,1055496000
2020-02-26,6.5144194445871815,6.847274989769168,6.512928279510308,6.653378486633301,747732000
2020-02-27,6.340222943534122,6.641191014108092,6.190734008300934,6.283014297485352,906416000
2020-02-28,6.030798400803811,6.776999629298204,6.014133380463005,6.717552185058594,1133252000
2020-03-02,6.887436477672803,6.904599164176833,6.491949845703625,6.87574577331543,890744000
2020-03-03,6.93146434964206,6.991160399551057,6.528266822583839,6.613582611083984,652792000
2020-03-04,6.72078656583352,7.086176439075106,6.646166150329398,7.076724529266357,597408000
2020-03-05,6.877486487233338,7.044138079809449,6.753119641263759,6.797643184661865,540328000
2020-03-06,6.618305863455207,6.675763568811054,6.4173289048687,6.617311000823975,515412000
2020-03-09,5.967123562477775,6.452154642527815,5.924341604907294,6.104922294616699,614160000
2020-03-10,6.381015119188688,6.493940353393555,6.118601425283802,6.493940353393555,580648000
2020-03-11,6.354151552200165,6.382507276245163,6.03353389422231,6.130539894104004,499964000
2020-03-12,5.607950277656812,5.873100416742841,5.367673605207644,5.380359172821045,816540000
2020-03-13,5.733312981335359,5.9949809083831616,5.462442216383406,5.990503787994385,634836000
2020-03-16,5.283352557854332,5.623869353339023,4.825433894923929,4.885129928588867,726972000
2020-03-17,4.997308990591307,5.493532962867673,4.750814071544446,5.404237270355225,833632000
2020-03-18,4.977161561552436,5.221915344621923,4.494120840313374,5.044816970825195,874268000
2020-03-19,5.023426414589291,5.3908064456390665,4.810261985939699,5.297282695770264,765512000
2020-03-20,5.447268167132194,5.728834719934263,5.102274726874198,5.117696285247803,804636000
2020-03-23,5.1167009402216665,5.384587537043199,4.937861436737908,5.290317058563232,643876000
2020-03-24,5.6960015590237685,6.284505766219802,5.672372028631309,6.197946071624756,1101644000
2020-03-25,6.3128613076656235,6.5123457531006785,6.060645342640623,6.1093974113464355,793432000
2020-03-26,6.316343948572078,6.52229572585307,6.218343085472186,6.398426532745361,696108000
2020-03-27,6.21834230027914,6.544680972514538,6.185509460524416,6.2862467765808105,638828000
2020-03-30,6.351662995644652,6.615321034614254,6.307637123468622,6.6061177253723145,602252000
2020-03-31,6.64616392544038,6.850125946668454,6.411110667854634,6.556620121002197,949960000
2020-04-01,6.358877795314713,6.505133062019152,6.001447365136863,6.045970439910889,656912000
2020-04-02,6.0750723908705835,6.367583396823031,6.0270670594457165,6.354400634765625,675764000
2020-04-03,6.316842172617156,6.358380662536107,5.929563928559885,6.066864967346191,663212000
2020-04-06,6.348679878999139,6.712826240772359,6.291222162421738,6.676013469696045,727884000
2020-04-07,6.897386723143072,6.921016732850142,6.3999192267850225,6.442950248718262,784520000
2020-04-08,6.551895173160466,6.664820405786756,6.482000959912944,6.639946937561035,542444000
2020-04-09,6.765558123153106,6.78844139261449,6.477524208175872,6.540453910827637,525564000
2020-04-13,6.480757551993029,6.720785644616619,6.392457189784047,6.712080001831055,398408000
2020-04-14,6.8401764880173905,7.096869554110775,6.812567033193348,7.062793254852295,530948000
2020-04-15,6.894897772743435,7.068265281347378,6.849628438150428,6.985436916351318,366148000
2020-04-16,7.140646745154944,7.437137160178758,7.127463984966919,7.33018159866333,745620000
2020-04-17,7.41226513448081,7.433656345818027,7.137165873276941,7.270984649658203,539120000
2020-04-20,7.144626875048733,7.3003340312313565,7.095626211966253,7.1399006843566895,449388000
2020-04-21,7.022001664063456,7.083189755050889,6.643926307064967,6.703622341156006,735160000
2020-04-22,6.8956450294305265,7.160297985277611,6.850127091236819,7.117515563964844,483356000
2020-04-23,7.159552061322838,7.291380639717549,7.039164642874313,7.064286708831787,424160000
2020-04-24,7.054088445216467,7.205069426004072,6.979468044624654,7.203079700469971,352328000
2020-04-27,7.33739567875183,7.549068019332365,7.312770810511695,7.389380931854248,479388000
2020-04-28,7.536632034839591,7.566480291999541,7.241634092483355,7.247106075286865,442904000
2020-04-29,7.381671801019242,7.476439492546448,7.30655419417302,7.423707962036133,379160000
2020-04-30,7.369731966325882,7.423707427424529,7.256060938526402,7.269989967346191,375916000
2020-05-01,7.072742973426641,7.185916793498489,6.985437482195325,7.033691883087158,342096000
2020-05-04,6.98643230513877,7.259044619148258,6.98643230513877,7.245364189147949,317556000
2020-05-05,7.349335951665621,7.468728031635748,7.245364957293524,7.306304931640625,368896000
2020-05-06,7.38565081334239,7.511758806368057,7.3478431802598525,7.407041549682617,323464000
2020-05-07,7.54608282489044,7.646322475594118,7.49484383831785,7.583144187927246,373732000
2020-05-08,7.6547786946358976,7.779145531183749,7.62095099479775,7.772927284240723,339216000
2020-05-11,7.767952289627352,8.071407666336281,7.7393479749152805,8.024645805358887,469060000
2020-05-12,8.08235272343663,8.131104316123853,7.753278049532233,7.762978553771973,493060000
2020-05-13,7.877397272370404,8.037581571057249,7.556281934861087,7.740593910217285,625852000
2020-05-14,7.802031483373316,7.995297708511398,7.648562619276084,7.98982572555542,602312000
2020-05-15,7.849788147818248,8.457444400932566,7.834117990428447,8.447744369506836,987660000
2020-05-18,8.71612984047994,8.871339869496333,8.636535099780891,8.705931663513184,774460000
2020-05-19,8.745728485196754,9.041472752146639,8.718367616889669,8.76090145111084,717320000
2020-05-20,8.945458854708415,8.997195509235931,8.843726673941868,8.924565315246582,587536000
2020-05-21,9.00565317637838,9.006647564701275,8.693243502257346,8.730802536010742,761068000
2020-05-22,8.780549550249997,9.046944125761256,8.669117319003607,8.980531692504883,1038764000
2020-05-26,9.110370081279614,9.135244023656483,8.628075582392123,8.673593521118164,770780000
2020-05-27,8.581314301909094,8.589024607829826,7.956246272031052,8.482069969177246,1175892000
2020-05-28,8.369641310493597,8.71612780265419,8.336808463910437,8.444013595581055,734896000
2020-05-29,8.511169349529405,8.830543518066406,8.44202141149652,8.830543518066406,745256000
2020-06-01,8.788508985175579,8.795970693494391,8.645486899720394,8.761645317077637,389876000
2020-06-02,8.751696604772091,8.792488351879058,8.614146503329726,8.780549049377441,391320000
2020-06-03,8.777564844600539,8.821341654091105,8.655933498137044,8.725081443786621,365440000
2020-06-04,8.687753825722185,8.902011297144291,8.637486770862257,8.72607707977295,424280000
2020-06-05,8.753948023245258,8.955513667793715,8.667846716392749,8.87886905670166,481748000
2020-06-08,8.836318675946666,8.848760851346432,8.645701928817363,8.764402389526367,387736000
2020-06-09,8.759424561032304,9.067745950107147,8.710899416736416,9.004289627075195,468488000
2020-06-10,9.125476073854845,9.456193647383984,9.111291031556593,9.32355785369873,632180000
2020-06-11,9.10780969358321,9.218546652685198,8.745488699129474,8.755691528320312,583652000
2020-06-12,9.1202486620025,9.144884287471923,8.663115987625536,8.891308784484863,570908000
2020-06-15,8.77460413262687,9.139911559125865,8.703433037578094,9.131450653076172,400004000
2020-06-16,9.182463952946726,9.224021398349738,8.797994456053088,9.026684761047363,535716000
2020-06-17,9.07172781257394,9.256122973976474,9.028427490860382,9.193413734436035,408304000
2020-06-18,9.184454427604352,9.239698546814658,9.072472976600096,9.175496101379395,254408000
2020-06-19,9.1998831293818,9.40144879419368,9.184703242099346,9.218545913696289,524160000
2020-06-22,9.257118524157914,9.487302056324824,9.230491304611464,9.48282241821289,398468000
2020-06-23,9.506960557763616,9.598038937764816,9.364122850339776,9.406426429748535,375108000
2020-06-24,9.432555192603575,9.512435900600783,9.102334958406512,9.192915916442871,449372000
2020-06-25,9.312610716944958,9.461172555518514,9.1399106647532,9.44624137878418,376072000
2020-06-26,9.456196763382406,9.456196763382406,9.082925838512047,9.112787246704102,592084000
2020-06-29,9.12746645295521,9.162056197776709,8.858959737939557,9.157576560974121,342248000
2020-06-30,9.271052779473228,9.482323840413832,9.223772146240533,9.45395565032959,367892000
2020-07-01,9.476849291492085,9.531595986934233,9.369596194012617,9.486056327819824,326648000
2020-07-02,9.594554582855501,9.692600650706597,9.534084693053664,9.567928314208984,364056000
2020-07-06,9.696831134904459,9.863060925578766,9.667715860624158,9.7938814163208,315892000
2020-07-07,9.90038756505966,10.023566685048234,9.805327925441164,9.826231002807617,357800000
2020-07-08,9.947668620000956,10.177853089859866,9.919549138442747,10.168893814086914,365480000
2020-07-09,10.332384614793433,10.52125935945527,10.186310859679175,10.460540771484375,494548000
2020-07-10,10.539927092116987,10.606120184171951,10.330895325824207,10.43093204498291,497676000
2020-07-13,10.546147190037164,10.742487094268514,9.978774789284222,10.005899429321289,457076000
2020-07-14,10.028542714415202,10.35478162287087,9.740377400008319,10.329150199890137,542676000
2020-07-15,10.366229867151485,10.384892650763021,10.009382445924082,10.180091857910156,403984000
2020-07-16,9.968822453903256,10.159687893830071,9.849873293685468,10.088020324707031,344964000
2020-07-17,10.178348498417453,10.201242205886482,10.041234014835991,10.154458999633789,266284000
2020-07-20,10.226874817153762,10.482689743606029,10.109916313278463,10.462284088134766,284852000
2020-07-21,10.464524220514964,10.51130838501067,10.23931776030554,10.280875205993652,277036000
2020-07-22,10.319694993925742,10.553611049792725,10.244045222912812,10.390616416931152,367292000
2020-07-23,10.401815036980182,10.49836789312907,9.984996075999454,10.08304214477539,411660000
2020-07-24,9.829465676237367,10.3169573132017,9.731917986447955,10.147492408752441,473292000
2020-07-27,10.185067234875442,10.393600550017624,10.170633482181762,10.373444557189941,292132000
2020-07-28,10.326416465135027,10.334130290706716,10.162177290721331,10.168397903442383,271636000
2020-07-29,10.342837732498475,10.467758773160696,10.29928965550237,10.417243003845215,284508000
2020-07-30,10.32715949631909,10.574016079653706,10.247777173412945,10.565057754516602,308880000
2020-07-31,10.514541633004042,10.71685531257527,10.384892248538662,10.565804481506348,386080000
2020-08-03,10.683011944240379,11.047573183866636,10.665841424159556,10.959481239318848,412720000
2020-08-04,10.999047691929793,11.17597770690918,10.855711635123345,11.17597770690918,310336000
2020-08-05,11.192155540405041,11.319315944315017,11.114763832371981,11.234707832336426,249924000
